matricula_ou_siape,data_emprestimo,tipo_vinculo_usuario,curso
20190098809,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190087500,2020,ALUNO DE GRADUAÇÃO,DIREITO
20180047815,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190049250,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190088820,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190085524,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190096081,2020,ALUNO DE GRADUAÇÃO,DIREITO
20190089327,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20200057486,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190098827,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20190089461,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20180077117,2020,ALUNO DE GRADUAÇÃO,DIREITO
20190085480,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190133120,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20200063080,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190088007,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180095625,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180145754,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
2015052428,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20180075598,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190017140,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20180157675,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20180132175,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20160136300,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190135626,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200102204,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190150032,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20180113320,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180145745,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20200092206,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180085137,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20170047830,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20200045340,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20200017506,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20200082540,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
2016006608,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180145914,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20200023684,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20191013092,2020,ALUNO DE PÓS-GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20160156895,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20180137556,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20170018112,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20200004259,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20170018195,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170011238,2020,ALUNO DE GRADUAÇÃO,DIREITO
2016036581,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20170145035,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190083708,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20200097089,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200090589,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20200089621,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20190019707,2020,ALUNO DE GRADUAÇÃO,DIREITO
20180045919,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200076463,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190104620,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20200104648,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20200005345,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20200021868,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20200011244,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190156170,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20200053843,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200082003,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190092028,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190091281,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20200073505,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20170010894,2020,ALUNO DE GRADUAÇÃO,DIREITO
20170129560,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180052118,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190094980,2020,ALUNO DE GRADUAÇÃO,DIREITO
20160111089,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20180146911,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190013104,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190115703,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20180088498,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190092627,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20181032497,2020,ALUNO DE PÓS-GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180096266,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180155895,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200068944,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20180054598,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180073172,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20180157595,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180145146,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180155008,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20180144882,2020,ALUNO DE GRADUAÇÃO,DIREITO
20180144434,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20180060399,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190022210,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190124687,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20170095710,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180000265,2020,ALUNO DE GRADUAÇÃO,DIREITO
20180148030,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20200069226,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
2016081380,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20181030581,2020,ALUNO DE PÓS-GRADUAÇÃO,EDUCAÇÃO
20160136883,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20200029300,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
2015084780,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20200077380,2020,ALUNO DE GRADUAÇÃO,DIREITO
2016091206,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190057735,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180050472,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190036172,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190096063,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190088704,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
2016061584,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20170055330,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180048296,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190134843,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190142970,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190127105,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20170116104,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20170117620,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20200048549,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20180060693,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20190095244,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
2016053395,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20200015145,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20200016966,2020,ALUNO DE GRADUAÇÃO,DIREITO
20180019697,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20200005603,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180046818,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
2015034920,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190134665,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20200050260,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190134306,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190139886,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190081820,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190082907,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190071879,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180014251,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200017981,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20200021760,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20200018601,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190065497,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
2013083318,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20191007872,2020,ALUNO DE PÓS-GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20200016222,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20200079661,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
2014065969,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190144939,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20200018844,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190099468,2020,ALUNO DE GRADUAÇÃO,DIREITO
20190144966,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190097169,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20170144646,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190150079,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20180117105,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180114542,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190096724,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200039020,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20181023139,2020,ALUNO DE PÓS-GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20200091746,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20190126860,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20170047197,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20200055768,2020,ALUNO DE GRADUAÇÃO,DIREITO
20190094784,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20190149532,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190014961,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190011342,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190016240,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20190147645,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20190020280,2020,ALUNO DE GRADUAÇÃO,DIREITO
20180012195,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180104662,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
2016025891,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180060497,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20180044250,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
2015007870,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20160000624,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20200027781,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
2016012893,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20170005357,2020,ALUNO DE GRADUAÇÃO,DIREITO
20170155292,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190011244,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20170146471,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
2016053760,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20170073633,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190029650,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20200095763,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20170127654,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
2016087929,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20160156035,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20200089069,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20201007827,2020,ALUNO DE PÓS-GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20170013493,2020,ALUNO DE GRADUAÇÃO,DIREITO
20170066817,2020,ALUNO DE GRADUAÇÃO,DIREITO
20161013547,2020,ALUNO DE PÓS-GRADUAÇÃO,EDUCAÇÃO
20170072799,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20150126810,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180147928,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20170182870,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20180097272,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
2016067828,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20170123163,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20160110528,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20180095699,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20180009770,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180086072,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190086085,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180140300,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20180145226,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20200073040,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
2016042346,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20180145315,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20160122860,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20180067433,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170051378,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20150130886,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170002918,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
2016082225,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180106620,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190101664,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20180077270,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20170144913,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20200043023,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190021993,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170112802,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170114923,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20170144922,2020,ALUNO DE GRADUAÇÃO,DIREITO
20190085927,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20200058527,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20170115027,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190123349,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20200092369,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20200092860,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20200105823,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20190020403,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20200106320,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20200090622,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190006511,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20200092565,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20155133110,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
2015046888,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20180073332,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190087340,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190144581,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20170135683,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20170012754,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20200081721,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20180072710,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20170011612,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20170141840,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20180076156,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20171031932,2020,ALUNO DE PÓS-GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20191005027,2020,ALUNO DE PÓS-GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20200085640,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20200045108,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20200026621,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20180147632,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20200102447,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20200015388,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200044067,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20200066242,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20200038687,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180128600,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20190146218,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20180147650,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20190017963,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20181004330,2020,ALUNO DE PÓS-GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190018245,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20200096027,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20181023818,2020,ALUNO DE PÓS-GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20190146272,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20200093464,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190117889,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190102026,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190115383,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20200090041,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180138301,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190117163,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20181011183,2020,ALUNO DE PÓS-GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190146227,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20190021394,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190117403,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20190117726,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190157614,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
2016033703,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190150195,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190157605,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20170053819,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200086049,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190150014,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20170123566,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20160134495,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190146165,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20201001055,2020,ALUNO DE PÓS-GRADUAÇÃO,DIREITO
20190149677,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190014282,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190017364,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190016222,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20201015604,2020,ALUNO DE PÓS-GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20191000728,2020,ALUNO DE PÓS-GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190060418,2020,ALUNO DE GRADUAÇÃO,DIREITO
20170019675,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180151170,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190061255,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190078092,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190136089,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190135967,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190086540,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20181021045,2020,ALUNO DE PÓS-GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20170115662,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20180142663,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180068833,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20170147942,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
