matricula_ou_siape,data_emprestimo,tipo_vinculo_usuario,curso
20190107004,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20180147641,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20160120865,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20180015796,2019,ALUNO DE GRADUAÇÃO,DIREITO
20180147140,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20180140220,2019,ALUNO DE GRADUAÇÃO,DIREITO
20180099160,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190023915,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20170148019,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20190087583,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
2015028398,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20170014113,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20180095625,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180117704,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180059010,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190094686,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190025016,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20170063314,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20170065490,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20180009547,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190089766,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20180100180,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20180076138,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20170151177,2019,ALUNO DE GRADUAÇÃO,DIREITO
20180140159,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190097786,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20180156186,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20180148030,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20180140177,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180157405,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
2014043596,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20180097835,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180157432,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20170136742,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20150104859,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180149744,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190100729,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
2015038008,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190065497,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20160000624,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20155137790,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
2013064831,2019,ALUNO DE GRADUAÇÃO,DIREITO
2016084426,2019,ALUNO DE GRADUAÇÃO,DIREITO
20190107265,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20180076450,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20170131970,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
2016055086,2019,ALUNO DE GRADUAÇÃO,DIREITO
20170131414,2019,ALUNO DE GRADUAÇÃO,DIREITO
20180082430,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20170151210,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170080899,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20170087011,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20170130140,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20170077795,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
2016084560,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180140767,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
2015059483,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20155136149,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20180145745,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
2016081040,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
2016085245,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
2016086467,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
2015074247,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20180079532,2019,ALUNO DE GRADUAÇÃO,DIREITO
20184001091,2019,ALUNO DE PÓS-GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20190008276,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
2016005262,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20180117606,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20180146134,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20180156005,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20160126985,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20180134311,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20180154940,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20160140554,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
2016033481,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
2016039903,2019,ALUNO DE GRADUAÇÃO,DIREITO
2016034961,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20160118188,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
2016049089,2019,ALUNO DE GRADUAÇÃO,DIREITO
20170140413,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20180131436,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190105340,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190073354,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190098406,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
2014048153,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20160145274,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20190043972,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
2015073123,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20170094858,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20150129357,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190095549,2019,ALUNO DE GRADUAÇÃO,DIREITO
2016013390,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180156088,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190096009,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20180018958,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180012112,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20180112127,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20180114364,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20170061679,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20170030690,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170031419,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20170081054,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190003547,2019,ALUNO DE GRADUAÇÃO,DIREITO
20191003318,2019,ALUNO DE PÓS-GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20150111272,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190085927,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20160140563,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190045574,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190097848,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20160140616,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190085981,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20160137577,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20170013036,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20170012997,2019,ALUNO DE GRADUAÇÃO,DIREITO
20170014516,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170019370,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20170013297,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20171003651,2019,ALUNO DE PÓS-GRADUAÇÃO,EDUCAÇÃO
2016087508,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
2016048967,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20170013090,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20170016593,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20170184730,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190093188,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
2016007525,2019,ALUNO DE GRADUAÇÃO,DIREITO
2013080639,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20180146902,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20180138240,2019,ALUNO DE GRADUAÇÃO,DIREITO
20180138277,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20170096718,2019,ALUNO DE GRADUAÇÃO,DIREITO
20180138310,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20170055850,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20170054530,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20180059718,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180060693,2019,ALUNO DE GRADUAÇÃO,DIREITO
20160116666,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20180060890,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20170038358,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20170078433,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170150714,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190088105,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190091728,2019,ALUNO DE GRADUAÇÃO,DIREITO
20190092162,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190004983,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20180058372,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190097641,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20170077570,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20180097530,2019,ALUNO DE GRADUAÇÃO,DIREITO
20180143910,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190087322,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190016080,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20180147614,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190015065,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170056392,2019,ALUNO DE GRADUAÇÃO,DIREITO
20170123163,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20170058673,2019,ALUNO DE GRADUAÇÃO,DIREITO
20170016190,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20180127765,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180027732,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20180144318,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20180116082,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190017364,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190020388,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190091586,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190002693,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190012902,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
2016080623,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190012143,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190015780,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20190015181,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
2016089084,2019,ALUNO DE GRADUAÇÃO,DIREITO
20170013671,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190020806,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
2015054567,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20151028395,2019,ALUNO DE PÓS-GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180018573,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180012972,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
2015055662,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20180113400,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20150109630,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20161013690,2019,ALUNO DE PÓS-GRADUAÇÃO,DIREITO
20192000858,2019,ALUNO DE PÓS-GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20191003514,2019,ALUNO DE PÓS-GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180128922,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20181019655,2019,ALUNO DE PÓS-GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170059797,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20180153291,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190025731,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190073579,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20180050991,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190019046,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
2015075324,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20180020277,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190067259,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20180023976,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20180100289,2019,ALUNO DE GRADUAÇÃO,DIREITO
20190018648,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
2015073722,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20170145643,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190014783,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20171022307,2019,ALUNO DE PÓS-GRADUAÇÃO,ANTROPOLOGIA SOCIAL
2015048407,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180005539,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190009157,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190013104,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20160105107,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190087340,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190087046,2019,ALUNO DE GRADUAÇÃO,DIREITO
20180053394,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20170050737,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20171020071,2019,ALUNO DE PÓS-GRADUAÇÃO,GESTÃO PÚBLICA
20190011807,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190021151,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190014282,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190012626,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20170011210,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20170088019,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20160116227,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20170081896,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20180039733,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190071350,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
2016041483,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190008070,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20190014148,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20190012027,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20180011975,2019,ALUNO DE GRADUAÇÃO,DIREITO
20180096220,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20181013482,2019,ALUNO DE PÓS-GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20180055138,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20180137529,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20180091653,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20180096810,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20182010716,2019,ALUNO DE PÓS-GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20181013428,2019,ALUNO DE PÓS-GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20161014867,2019,ALUNO DE PÓS-GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20170129087,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
2014026951,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20170021299,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20180138526,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
2015095550,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
2014092920,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20170184623,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20170144092,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20170182899,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
2016058300,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
2016055460,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
2016080220,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20160134913,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
2016083189,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20192013319,2019,ALUNO DE PÓS-GRADUAÇÃO,EDUCAÇÃO
20160156723,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20170081170,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
2016021776,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20160128489,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20170137276,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20182010645,2019,ALUNO DE PÓS-GRADUAÇÃO,DIREITO
2016086082,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180047815,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20190096107,2019,ALUNO DE GRADUAÇÃO,DIREITO
20180050650,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20160141355,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190108807,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20170044417,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190016222,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190019369,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190100264,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
2016081246,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
2016043906,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
2016075383,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180149842,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
2015077928,2019,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20160115023,2019,ALUNO DE GRADUAÇÃO,DIREITO
2014088248,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190019082,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20170138110,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190012161,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190011549,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190019823,2019,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190019162,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20150104311,2019,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20170061196,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20170072752,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190077012,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20160133282,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170017438,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20170054594,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20190030455,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20170023650,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20170153458,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
2016087624,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20181004788,2019,ALUNO DE PÓS-GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20170011710,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20170027837,2019,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170024450,2019,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20170136930,2019,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20170019577,2019,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20190046132,2019,ALUNO DE GRADUAÇÃO,DIREITO
20170135360,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20190086380,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20190088203,2019,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
2016086860,2019,ALUNO DE GRADUAÇÃO,DIREITO
20170099110,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
2016086224,2019,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
2016083124,2019,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
